imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,beta_1j.latent,empower[team],lmx[team],lmx.mean[team]
1,321,54,0,1,24,10,5,21,6.5000,0.2937,0.1002,3.1074,11.9963
1,322,54,0,1,33,12,5,21,6.5000,0.2937,0.1002,3.1074,11.9963
1,323,54,0,1,27.7704,17,5,21,6.5000,0.2937,0.1002,3.1074,11.9963
1,324,54,0,1,27,15,4,21,6.5000,0.2937,0.1002,3.1074,11.9963
1,325,55,0,0,28,7,3,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,326,55,0,0,26,6,2,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,327,55,0,0,27,5,4,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,328,55,0,0,28,10,4,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,329,55,0,0,24,8,4,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,330,55,0,0,27,6,4,22.8197,6,0.6746,0.0061,-1.8616,9.1883
1,331,56,0,1,26,10,5,14,5,1.2551,-0.2897,0.3764,11.5682
1,332,56,1,0,23,8,2,14,5,1.2551,-0.2897,0.3764,11.5682
1,333,56,1,0,19,8,2,14,5,1.2551,-0.2897,0.3764,11.5682
1,334,56,999,1,19.9476,11,1,14,5,1.2551,-0.2897,0.3764,11.5682
1,335,56,1,0,23,9,2,14,5,1.2551,-0.2897,0.3764,11.5682
1,336,56,999,0,29.5144,15,999,14,5,1.2551,-0.2897,0.3764,11.5682
1,337,57,0,0,29,12,5,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,338,57,0,0,26,9,5,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,339,57,1,1,25,16,3,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,340,57,0,0,25,11,3,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,341,57,1,1,27,12,3,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,342,57,0,0,31,10,2,12,3.5000,0.4315,0.5510,1.3196,10.2161
1,343,58,0,0,20,8,3,18,5,0.9862,-0.2870,-0.8230,9.2839
1,344,58,0,1,29,8,5,18,5,0.9862,-0.2870,-0.8230,9.2839
1,345,58,0,0,33,9,5,18,5,0.9862,-0.2870,-0.8230,9.2839
1,346,58,0,1,32,13,5,18,5,0.9862,-0.2870,-0.8230,9.2839
1,347,58,1,0,28,7,2,18,5,0.9862,-0.2870,-0.8230,9.2839
1,348,58,0,0,29,10,4,18,5,0.9862,-0.2870,-0.8230,9.2839
1,349,59,0,1,30,11,5,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,350,59,0,0,28,7,4,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,351,59,0,0,29,13,2,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,352,59,0,0,21,9,3,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,353,59,1,0,26,10,4,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,354,59,999,0,29.4594,6,999,13,3.5000,1.0257,-0.7102,-0.5124,10.2276
1,355,60,1,1,27,6,4,22,6,0.9445,-0.0341,-1.4312,7.3980
1,356,60,0,1,28,11,6,22,6,0.9445,-0.0341,-1.4312,7.3980
1,357,60,1,0,27,5,2,22,6,0.9445,-0.0341,-1.4312,7.3980
1,358,60,0,0,24,8,3,22,6,0.9445,-0.0341,-1.4312,7.3980
1,359,60,0,1,25,4,3,22,6,0.9445,-0.0341,-1.4312,7.3980
1,360,60,0,0,31,9,3,22,6,0.9445,-0.0341,-1.4312,7.3980
1,361,61,0,1,32,11,2,25,5,0.7836,0.6306,0.8111,9.1125
1,362,61,1,1,38.3720,13,3,25,5,0.7836,0.6306,0.8111,9.1125
1,363,61,1,0,33,10,4,25,5,0.7836,0.6306,0.8111,9.1125
1,364,61,0,0,23,7,3,25,5,0.7836,0.6306,0.8111,9.1125
1,365,61,0,1,30,11,4,25,5,0.7836,0.6306,0.8111,9.1125
1,366,61,999,1,30,6,999,25,5,0.7836,0.6306,0.8111,9.1125
1,367,62,0,0,22,4,2,15,2,1.1516,0.2361,0.8255,9.5505
1,368,62,0,0,29,11,6,15,2,1.1516,0.2361,0.8255,9.5505
1,369,62,1,1,28,12,4,15,2,1.1516,0.2361,0.8255,9.5505
1,370,62,1,1,29,12,4,15,2,1.1516,0.2361,0.8255,9.5505
1,371,62,1,0,22,6,4,15,2,1.1516,0.2361,0.8255,9.5505
1,372,62,0,0,30,14,5,15,2,1.1516,0.2361,0.8255,9.5505
1,373,63,999,0,27.6337,6,999,24,5,0.1040,0.2065,-1.1255,8.8076
1,374,63,0,0,32,8,6,24,5,0.1040,0.2065,-1.1255,8.8076
1,375,63,0,0,25,9,4,24,5,0.1040,0.2065,-1.1255,8.8076
1,376,63,0,1,31,8,4,24,5,0.1040,0.2065,-1.1255,8.8076
1,377,63,0,1,28,12,6,24,5,0.1040,0.2065,-1.1255,8.8076
1,378,63,0,0,30,5,4,24,5,0.1040,0.2065,-1.1255,8.8076
1,379,64,0,0,31,13,5,17,5,0.5662,0.5254,0.3631,8.5459
1,380,64,1,1,28,13,5,17,5,0.5662,0.5254,0.3631,8.5459
1,381,64,0,0,26,9,5,17,5,0.5662,0.5254,0.3631,8.5459
1,382,64,1,0,27,6,2,17,5,0.5662,0.5254,0.3631,8.5459
1,383,64,1,1,30.2871,14,4,17,5,0.5662,0.5254,0.3631,8.5459
1,384,64,999,0,28,6,999,17,5,0.5662,0.5254,0.3631,8.5459
1,385,65,0,0,26,8,4,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,386,65,1,0,27,8,4,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,387,65,0,0,22,10,4,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,388,65,0,1,28.3524,11,5,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,389,65,0,1,24,8,2,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,390,65,0,0,32,10,6,19,4.5000,1.0108,-0.3580,0.6824,9.7833
1,391,66,0,1,29,6,4,25,6,0.6030,1.4348,0.8010,8.9864
1,392,66,0,1,29,8,4,25,6,0.6030,1.4348,0.8010,8.9864
1,393,66,0,0,36.8518,12,6,25,6,0.6030,1.4348,0.8010,8.9864
1,394,66,0,0,37,10,5,25,6,0.6030,1.4348,0.8010,8.9864
1,395,66,0,0,38,13,5,25,6,0.6030,1.4348,0.8010,8.9864
1,396,66,0,1,29,11,4,25,6,0.6030,1.4348,0.8010,8.9864
1,397,67,0,0,24,11,2,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,398,67,1,0,24,9,4,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,399,67,1,0,20.1506,9,4,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,400,67,1,1,24,10,6,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,401,67,0,0,24,5,2,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,402,67,0,0,28,11,4,11.0335,3,0.6903,-0.8796,0.9101,8.1860
1,403,68,0,0,23,6,3,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,404,68,0,1,34,7,3,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,405,68,0,0,33,7,5,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,406,68,0,0,31.4206,14,3,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,407,68,999,1,34.8396,10,999,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,408,68,1,1,19,6,3,21.2256,7,1.2889,-0.6242,-0.1988,9.4060
1,409,69,0,1,34.3278,13,5,24,7,0.1717,-0.2262,1.0629,9.7762
1,410,69,0,0,30.9564,10,6,24,7,0.1717,-0.2262,1.0629,9.7762
1,411,69,0,1,33,11,3,24,7,0.1717,-0.2262,1.0629,9.7762
1,412,69,0,0,27,9,4,24,7,0.1717,-0.2262,1.0629,9.7762
1,413,69,0,1,37,9,4,24,7,0.1717,-0.2262,1.0629,9.7762
1,414,69,0,1,30,14,6,24,7,0.1717,-0.2262,1.0629,9.7762
1,415,70,0,1,29,8,4,18,3,0.3756,0.6406,-0.7986,9.9998
1,416,70,0,1,28,6,3,18,3,0.3756,0.6406,-0.7986,9.9998
1,417,70,1,0,29,13,5,18,3,0.3756,0.6406,-0.7986,9.9998
1,418,70,1,1,26.4350,13,4,18,3,0.3756,0.6406,-0.7986,9.9998
1,419,70,1,1,35,7,3,18,3,0.3756,0.6406,-0.7986,9.9998
1,420,70,1,1,28,3,2,18,3,0.3756,0.6406,-0.7986,9.9998
1,421,71,0,1,35,11,4,26,7,0.2586,-0.8464,0.3126,9.3811
1,422,71,0,1,31,9,7,26,7,0.2586,-0.8464,0.3126,9.3811
1,423,71,0,1,29,10,5,26,7,0.2586,-0.8464,0.3126,9.3811
1,424,71,0,1,32,9,5,26,7,0.2586,-0.8464,0.3126,9.3811
1,425,71,0,0,30,4,1,26,7,0.2586,-0.8464,0.3126,9.3811
1,426,71,1,0,28,7,4,26,7,0.2586,-0.8464,0.3126,9.3811
1,427,72,0,0,25,9,4,22,4,0.7640,0.2317,-1.4528,10.1447
1,428,72,0,1,27,12,4,22,4,0.7640,0.2317,-1.4528,10.1447
1,429,72,1,0,31.3966,14,3,22,4,0.7640,0.2317,-1.4528,10.1447
1,430,72,1,1,26,7,3,22,4,0.7640,0.2317,-1.4528,10.1447
1,431,72,0,0,35.3867,11,5,22,4,0.7640,0.2317,-1.4528,10.1447
1,432,72,1,0,28,9,3,22,4,0.7640,0.2317,-1.4528,10.1447
1,433,73,0,1,33,9,5,23,6,0.5056,-0.3182,-1.2554,9.1230
1,434,73,0,0,25,6,5,23,6,0.5056,-0.3182,-1.2554,9.1230
1,435,73,0,0,27,8,3,23,6,0.5056,-0.3182,-1.2554,9.1230
1,436,73,999,0,26.0205,9,999,23,6,0.5056,-0.3182,-1.2554,9.1230
1,437,73,0,1,38,9,3,23,6,0.5056,-0.3182,-1.2554,9.1230
1,438,73,1,0,28,7,4,23,6,0.5056,-0.3182,-1.2554,9.1230
1,439,74,999,0,31.1853,10,999,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,440,74,1,0,23,11,4,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,441,74,1,1,30,9,4,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,442,74,0,1,31,9,3,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,443,74,0,1,31,12,3,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,444,74,1,0,26,5,3,21,3.5000,0.5123,0.8524,-0.7121,8.8297
1,445,75,999,0,32.7455,10,999,20,4,1.2208,-0.0234,-0.3891,8.6851
1,446,75,0,0,32,8,5,20,4,1.2208,-0.0234,-0.3891,8.6851
1,447,75,0,1,28,11,5,20,4,1.2208,-0.0234,-0.3891,8.6851
1,448,75,1,0,23,7,2,20,4,1.2208,-0.0234,-0.3891,8.6851
1,449,75,0,1,27,8,5,20,4,1.2208,-0.0234,-0.3891,8.6851
1,450,75,0,1,25,8,3,20,4,1.2208,-0.0234,-0.3891,8.6851
1,451,76,0,1,27,4,4,16,4,1.2550,-0.3561,0.3103,8.0076
1,452,76,1,0,20,6,2,16,4,1.2550,-0.3561,0.3103,8.0076
1,453,76,0,0,34.2916,13,4,16,4,1.2550,-0.3561,0.3103,8.0076
1,454,76,0,1,28.9468,13,4,16,4,1.2550,-0.3561,0.3103,8.0076
1,455,76,1,0,14,4,3,16,4,1.2550,-0.3561,0.3103,8.0076
1,456,76,0,0,23,11,3,16,4,1.2550,-0.3561,0.3103,8.0076
1,457,77,1,1,31,5,3,23,7,0.1351,0.7760,0.9920,8.8879
1,458,77,0,0,28,10,7,23,7,0.1351,0.7760,0.9920,8.8879
1,459,77,1,0,28,6,2,23,7,0.1351,0.7760,0.9920,8.8879
1,460,77,0,0,30,14,5,23,7,0.1351,0.7760,0.9920,8.8879
1,461,77,0,1,27,7,4,23,7,0.1351,0.7760,0.9920,8.8879
1,462,77,0,0,33,11,4,23,7,0.1351,0.7760,0.9920,8.8879
1,463,78,1,0,28,12,4,19,4,1.1155,-0.2604,1.5687,11.2898
1,464,78,1,1,32,10,5,19,4,1.1155,-0.2604,1.5687,11.2898
1,465,78,0,0,30,11,3,19,4,1.1155,-0.2604,1.5687,11.2898
1,466,78,0,1,27,17,7,19,4,1.1155,-0.2604,1.5687,11.2898
1,467,78,0,1,35,11,4,19,4,1.1155,-0.2604,1.5687,11.2898
1,468,78,0,1,30,14,6,19,4,1.1155,-0.2604,1.5687,11.2898
1,469,79,0,0,27,6,3,21,6,0.5711,-0.7426,-1.5997,10.2507
1,470,79,1,0,23,4,2,21,6,0.5711,-0.7426,-1.5997,10.2507
1,471,79,0,0,29,12,2,21,6,0.5711,-0.7426,-1.5997,10.2507
1,472,79,0,1,27,11,4,21,6,0.5711,-0.7426,-1.5997,10.2507
1,473,79,1,1,24,4,3,21,6,0.5711,-0.7426,-1.5997,10.2507
1,474,79,0,1,19,9,2,21,6,0.5711,-0.7426,-1.5997,10.2507
1,475,80,0,1,28,6,4,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,476,80,1,1,15,8,2,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,477,80,0,0,28,11,4,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,478,80,1,1,27,11,4,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,479,80,0,0,29,8,4,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,480,80,0,1,23,7,3,21.7786,2.9462,0.6310,-0.4891,0.8933,9.1004
1,481,81,0,0,25,11,4,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,482,81,0,0,29,12,5,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,483,81,0,1,29.0002,15,7,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,484,81,0,0,36,13,6,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,485,81,0,1,32,10,5,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,486,81,0,0,24,12,6,21,5.5000,0.5657,-0.8352,0.6923,10.4859
1,487,82,1,1,31,9,4,18,3,0.9982,-0.8585,0.9020,9.3769
1,488,82,0,0,31,12,4,18,3,0.9982,-0.8585,0.9020,9.3769
1,489,82,0,0,27,8,6,18,3,0.9982,-0.8585,0.9020,9.3769
1,490,82,0,0,33.5020,13,4,18,3,0.9982,-0.8585,0.9020,9.3769
1,491,82,1,0,29.7023,16,6,18,3,0.9982,-0.8585,0.9020,9.3769
1,492,82,0,0,27,13,4,18,3,0.9982,-0.8585,0.9020,9.3769
1,493,83,1,0,28,7,3,17,5,0.4134,0.1082,-1.2192,8.8442
1,494,83,0,1,31,9,5,17,5,0.4134,0.1082,-1.2192,8.8442
1,495,83,0,1,28,8,4,17,5,0.4134,0.1082,-1.2192,8.8442
1,496,83,1,1,29,8,3,17,5,0.4134,0.1082,-1.2192,8.8442
1,497,83,0,0,33,11,5,17,5,0.4134,0.1082,-1.2192,8.8442
1,498,83,1,0,26,6,4,17,5,0.4134,0.1082,-1.2192,8.8442
1,499,84,1,1,31,6,3,19,3,0.4102,0.0346,-0.3856,9.7003
1,500,84,0,1,28,10,4,19,3,0.4102,0.0346,-0.3856,9.7003
1,501,84,1,1,35,14,4,19,3,0.4102,0.0346,-0.3856,9.7003
1,502,84,0,1,26,11,4,19,3,0.4102,0.0346,-0.3856,9.7003
1,503,84,0,0,28,10,3,19,3,0.4102,0.0346,-0.3856,9.7003
1,504,84,1,0,28,15,4,19,3,0.4102,0.0346,-0.3856,9.7003
1,505,85,0,1,28,10,6,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,506,85,0,1,30,12,4,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,507,85,0,0,29,12,3,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,508,85,0,0,24,6,3,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,509,85,0,1,34,14,7,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,510,85,1,1,26,6,4,25,6.5500,0.2259,-0.0408,0.2442,10.3619
1,511,86,0,0,32,9,4,21,5,1.2619,0.8314,0.5425,8.1174
1,512,86,0,0,34.4835,14,4,21,5,1.2619,0.8314,0.5425,8.1174
1,513,86,0,1,28,8,4,21,5,1.2619,0.8314,0.5425,8.1174
1,514,86,1,1,38,9,5,21,5,1.2619,0.8314,0.5425,8.1174
1,515,86,0,0,29,8,4,21,5,1.2619,0.8314,0.5425,8.1174
1,516,86,1,1,31,9.5836,5,21,5,1.2619,0.8314,0.5425,8.1174
1,517,87,1,0,24,8,3,24,3,1.5725,0.0319,-0.8139,8.8589
1,518,87,0,1,40,13,3,24,3,1.5725,0.0319,-0.8139,8.8589
1,519,87,0,0,26,9.1744,5,24,3,1.5725,0.0319,-0.8139,8.8589
1,520,87,0,1,29.8073,12,5,24,3,1.5725,0.0319,-0.8139,8.8589
1,521,87,0,1,28,10,6,24,3,1.5725,0.0319,-0.8139,8.8589
1,522,87,1,1,22,5,2,24,3,1.5725,0.0319,-0.8139,8.8589
1,523,88,0,0,29,12,3,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,524,88,0,0,29.8236,13,6,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,525,88,0,1,30,9,3,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,526,88,0,0,29.6916,13,5,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,527,88,0,1,38,14,5,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,528,88,0,1,31,8,3,27,5.5000,0.8337,-0.5477,0.9811,10.4124
1,529,89,1,1,28,9,3,15,4,0.7781,0.3878,-1.4481,6.9178
1,530,89,0,0,26,4,2,15,4,0.7781,0.3878,-1.4481,6.9178
1,531,89,1,0,30,6,4,15,4,0.7781,0.3878,-1.4481,6.9178
1,532,89,1,1,25,5,3,15,4,0.7781,0.3878,-1.4481,6.9178
1,533,89,1,1,26,6,3,15,4,0.7781,0.3878,-1.4481,6.9178
1,534,89,0,0,28,10,3,15,4,0.7781,0.3878,-1.4481,6.9178
1,535,90,0,1,30,7,5,14,5,1.4754,-0.0846,-1.2826,9.3640
1,536,90,1,0,19,6,2,14,5,1.4754,-0.0846,-1.2826,9.3640
1,537,90,1,1,34,14,4,14,5,1.4754,-0.0846,-1.2826,9.3640
1,538,90,1,0,25,8,3,14,5,1.4754,-0.0846,-1.2826,9.3640
1,539,90,1,0,18,6,2,14,5,1.4754,-0.0846,-1.2826,9.3640
1,540,90,0,0,30,11,4,14,5,1.4754,-0.0846,-1.2826,9.3640
1,541,91,0,1,33,14,5,24,5,0.7582,0.7869,0.4854,10.4322
1,542,91,0,1,25,10,5,24,5,0.7582,0.7869,0.4854,10.4322
1,543,91,0,1,38,13,4,24,5,0.7582,0.7869,0.4854,10.4322
1,544,91,0,1,30,11,4,24,5,0.7582,0.7869,0.4854,10.4322
1,545,91,0,1,32,11,4,24,5,0.7582,0.7869,0.4854,10.4322
1,546,91,0,1,36,12,6,24,5,0.7582,0.7869,0.4854,10.4322
1,547,92,1,0,23,10,4,19,5,0.7184,-1.1995,1.2275,9.2430
1,548,92,0,0,23,9,4,19,5,0.7184,-1.1995,1.2275,9.2430
1,549,92,0,0,28,13,4,19,5,0.7184,-1.1995,1.2275,9.2430
1,550,92,1,0,29,11,5,19,5,0.7184,-1.1995,1.2275,9.2430
1,551,92,0,1,22,2,3,19,5,0.7184,-1.1995,1.2275,9.2430
1,552,92,0,0,24,13,3,19,5,0.7184,-1.1995,1.2275,9.2430
1,553,93,0,1,28,9,4,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,554,93,999,0,24.4015,11,999,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,555,93,0,0,32,10,4,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,556,93,0,1,30.8374,11,5,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,557,93,1,1,34,9,4,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,558,93,0,1,34,13,7,23,5.5000,0.4802,1.1549,0.6106,10.3005
1,559,94,1,1,24.8944,14,4,23,4,-0.1875,0.1059,0.0097,11.2021
1,560,94,0,1,21,17,6,23,4,-0.1875,0.1059,0.0097,11.2021
1,561,94,0,1,27,10,4,23,4,-0.1875,0.1059,0.0097,11.2021
1,562,94,1,0,28,12,3,23,4,-0.1875,0.1059,0.0097,11.2021
1,563,94,0,0,32,10,5,23,4,-0.1875,0.1059,0.0097,11.2021
1,564,94,0,0,31,11,4,23,4,-0.1875,0.1059,0.0097,11.2021
1,565,95,0,1,25,7,4,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,566,95,0,1,30,14,7,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,567,95,0,0,28,10,5,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,568,95,0,1,31,8,4,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,569,95,1,0,33,4,3,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,570,95,0,1,29,9,5,25,6,-0.1248,-1.2376,-0.4081,8.5500
1,571,96,0,0,39,16,4,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,572,96,0,1,26,7,4,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,573,96,0,1,31.9275,17,6,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,574,96,0,1,30,8,3,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,575,96,0,1,35.6328,14,6,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,576,96,1,0,26,11,2,24,6.5000,0.9155,-0.7389,0.1953,10.7567
1,577,97,0,1,32.1065,11,6,21,7,0.6350,0.7144,1.6895,10.8687
1,578,97,0,0,25,7,6,21,7,0.6350,0.7144,1.6895,10.8687
1,579,97,0,1,32.1710,13,5,21,7,0.6350,0.7144,1.6895,10.8687
1,580,97,0,0,35,13,4,21,7,0.6350,0.7144,1.6895,10.8687
1,581,97,0,0,35.3403,15,5,21,7,0.6350,0.7144,1.6895,10.8687
1,582,97,1,0,31,15,6,21,7,0.6350,0.7144,1.6895,10.8687
1,583,98,1,1,31,8,3,16,5,0.4542,0.0118,-1.0225,7.8510
1,584,98,1,0,24,7,1,16,5,0.4542,0.0118,-1.0225,7.8510
1,585,98,1,0,27.5003,16,2,16,5,0.4542,0.0118,-1.0225,7.8510
1,586,98,1,0,27,6,1,16,5,0.4542,0.0118,-1.0225,7.8510
1,587,98,0,0,34,7,4,16,5,0.4542,0.0118,-1.0225,7.8510
1,588,98,0,0,32,7,4,16,5,0.4542,0.0118,-1.0225,7.8510
1,589,99,1,0,30,7,3,16,5,0.3235,1.1300,-1.6057,8.6692
1,590,99,0,1,25,7,3,16,5,0.3235,1.1300,-1.6057,8.6692
1,591,99,0,1,29,8,4,16,5,0.3235,1.1300,-1.6057,8.6692
1,592,99,1,1,27,9,3,16,5,0.3235,1.1300,-1.6057,8.6692
1,593,99,1,1,28,12,6,16,5,0.3235,1.1300,-1.6057,8.6692
1,594,99,0,1,28,7,4,16,5,0.3235,1.1300,-1.6057,8.6692
1,595,100,1,1,24,9,2,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,596,100,0,0,23,9,3,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,597,100,1,0,24,6,3,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,598,100,1,0,21,5,2,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,599,100,0,0,21,8,2,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,600,100,1,0,27,9,3,12.0461,3,0.7740,-0.8755,-1.5104,9.5730
1,601,101,0,1,29,7,4,22,7,1.0396,0.8060,-0.9998,9.5207
1,602,101,1,1,28,8,3,22,7,1.0396,0.8060,-0.9998,9.5207
1,603,101,0,1,33,10,5,22,7,1.0396,0.8060,-0.9998,9.5207
1,604,101,1,0,24,7,2,22,7,1.0396,0.8060,-0.9998,9.5207
1,605,101,0,1,35,9,5,22,7,1.0396,0.8060,-0.9998,9.5207
1,606,101,0,0,28,9,3,22,7,1.0396,0.8060,-0.9998,9.5207
1,607,102,999,1,25,1,999,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,608,102,0,0,34,12,5,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,609,102,0,0,30,7,3,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,610,102,0,0,25,5,4,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,611,102,0,0,36,8,2,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,612,102,0,1,31,7,3,27,5.5000,0.6993,0.6325,-1.4302,8.2463
1,613,103,0,0,20,7,2,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,614,103,0,0,26,4,1,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,615,103,0,1,28,10,4,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,616,103,0,0,28,10,4,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,617,103,1,1,31,7,5,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,618,103,0,0,24,9,3,18,5.5000,0.8431,-0.4980,1.1003,9.4380
1,619,104,0,1,34.2557,13,5,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,620,104,1,0,28,10,3,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,621,104,0,1,28,9,3,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,622,104,0,1,26,12,3,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,623,104,1,0,23,5,3,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,624,104,1,1,27,9,4,17,4.5000,1.1955,0.3433,0.4170,9.3042
1,625,105,1,0,26.4756,11,6,21,5,0.4510,-0.7853,0.5944,7.1978
1,626,105,1,0,28,5,4,21,5,0.4510,-0.7853,0.5944,7.1978
1,627,105,1,0,17,5,3,21,5,0.4510,-0.7853,0.5944,7.1978
1,628,105,1,1,28,10,4,21,5,0.4510,-0.7853,0.5944,7.1978
1,629,105,0,0,29.7104,9,4,21,5,0.4510,-0.7853,0.5944,7.1978
1,630,105,1,1,32,5,3,21,5,0.4510,-0.7853,0.5944,7.1978
2,1,1,0,1,32,11,3,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,2,1,1,1,29.0878,13,4,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,3,1,1,1,30,9,4,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,4,1,1,1,29,8,3,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,5,1,1,0,26,7,4,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,6,1,999,0,25.8369,10,999,18,3.5000,1.1295,0.2219,-0.1951,10.1651
2,7,2,0,0,26.3852,11,5,17,4,0.9893,0.2051,0.5400,8.9146
2,8,2,0,1,22,9,3,17,4,0.9893,0.2051,0.5400,8.9146
2,9,2,0,0,23,5.1572,2,17,4,0.9893,0.2051,0.5400,8.9146
2,10,2,0,0,32,9,4,17,4,0.9893,0.2051,0.5400,8.9146
2,11,2,0,1,33.4847,12,5,17,4,0.9893,0.2051,0.5400,8.9146
2,12,2,1,0,36,13,4,17,4,0.9893,0.2051,0.5400,8.9146
2,13,3,0,0,16,0,3,17.7867,6,1.1948,-0.4758,-1.5016,10.3802
2,14,3,1,0,25,8,3,17.7867,6,1.1948,-0.4758,-1.5016,10.3802
2,15,3,0,1,31,15,3,17.7867,6,1.1948,-0.4758,-1.5016,10.3802
2,16,3,0,1,27,9,6,17.7867,6,1.1948,-0.4758,-1.5016,10.3802
2,17,3,0,1,30,9,4,17.7867,6,1.1948,-0.4758,-1.5016,10.3802
