imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx.mean[team]
1,363,61,1,0,33,10,4,25,5,-1.3101,-0.1397,9.6045
1,364,61,0,0,23,7,3,25,5,-1.3101,-0.1397,9.6045
1,365,61,0,1,30,11,4,25,5,-1.3101,-0.1397,9.6045
1,366,61,999,1,30,6,999,25,5,-1.3101,-0.1397,9.6045
1,367,62,0,0,22,4,2,15,2,-0.0990,0.5434,8.2835
1,368,62,0,0,29,11,6,15,2,-0.0990,0.5434,8.2835
1,369,62,1,1,28,12,4,15,2,-0.0990,0.5434,8.2835
1,370,62,1,1,29,12,4,15,2,-0.0990,0.5434,8.2835
1,371,62,1,0,22,6,4,15,2,-0.0990,0.5434,8.2835
1,372,62,0,0,30,14,5,15,2,-0.0990,0.5434,8.2835
1,373,63,999,0,27.2401,6,999,24,5,1.1916,-0.3426,8.2290
1,374,63,0,0,32,8,6,24,5,1.1916,-0.3426,8.2290
1,375,63,0,0,25,9,4,24,5,1.1916,-0.3426,8.2290
1,376,63,0,1,31,8,4,24,5,1.1916,-0.3426,8.2290
1,377,63,0,1,28,12,6,24,5,1.1916,-0.3426,8.2290
1,378,63,0,0,30,5,4,24,5,1.1916,-0.3426,8.2290
1,379,64,0,0,31,13,5,17,5,0.3349,-0.2927,10.0143
1,380,64,1,1,28,13,5,17,5,0.3349,-0.2927,10.0143
1,381,64,0,0,26,9,5,17,5,0.3349,-0.2927,10.0143
1,382,64,1,0,27,6,2,17,5,0.3349,-0.2927,10.0143
1,383,64,1,1,29.5883,14,4,17,5,0.3349,-0.2927,10.0143
1,384,64,999,0,28,6,999,17,5,0.3349,-0.2927,10.0143
1,385,65,0,0,26,8,4,19,4.5000,0.2688,0.5432,9.7877
1,386,65,1,0,27,8,4,19,4.5000,0.2688,0.5432,9.7877
1,387,65,0,0,22,10,4,19,4.5000,0.2688,0.5432,9.7877
1,388,65,0,1,29.5455,11,5,19,4.5000,0.2688,0.5432,9.7877
1,389,65,0,1,24,8,2,19,4.5000,0.2688,0.5432,9.7877
1,390,65,0,0,32,10,6,19,4.5000,0.2688,0.5432,9.7877
1,391,66,0,1,29,6,4,25,6,0.9544,0.0920,9.4546
1,392,66,0,1,29,8,4,25,6,0.9544,0.0920,9.4546
1,393,66,0,0,26.5405,12,6,25,6,0.9544,0.0920,9.4546
1,394,66,0,0,37,10,5,25,6,0.9544,0.0920,9.4546
1,395,66,0,0,38,13,5,25,6,0.9544,0.0920,9.4546
1,396,66,0,1,29,11,4,25,6,0.9544,0.0920,9.4546
1,397,67,0,0,24,11,2,18.3115,3,0.0966,-0.3870,8.6129
1,398,67,1,0,24,9,4,18.3115,3,0.0966,-0.3870,8.6129
1,399,67,1,0,19.6738,9,4,18.3115,3,0.0966,-0.3870,8.6129
1,400,67,1,1,24,10,6,18.3115,3,0.0966,-0.3870,8.6129
1,401,67,0,0,24,5,2,18.3115,3,0.0966,-0.3870,8.6129
1,402,67,0,0,28,11,4,18.3115,3,0.0966,-0.3870,8.6129
1,403,68,0,0,23,6,3,22.8054,7,0.4908,0.4902,8.2194
1,404,68,0,1,34,7,3,22.8054,7,0.4908,0.4902,8.2194
1,405,68,0,0,33,7,5,22.8054,7,0.4908,0.4902,8.2194
1,406,68,0,0,35.5241,14,3,22.8054,7,0.4908,0.4902,8.2194
1,407,68,999,1,30.0256,10,999,22.8054,7,0.4908,0.4902,8.2194
1,408,68,1,1,19,6,3,22.8054,7,0.4908,0.4902,8.2194
1,409,69,0,1,25.2719,13,5,24,7,-0.0455,-0.7058,11.1171
1,410,69,0,0,25.0538,10,6,24,7,-0.0455,-0.7058,11.1171
1,411,69,0,1,33,11,3,24,7,-0.0455,-0.7058,11.1171
1,412,69,0,0,27,9,4,24,7,-0.0455,-0.7058,11.1171
1,413,69,0,1,37,9,4,24,7,-0.0455,-0.7058,11.1171
1,414,69,0,1,30,14,6,24,7,-0.0455,-0.7058,11.1171
1,415,70,0,1,29,8,4,18,3,0.4360,-0.2878,8.8780
1,416,70,0,1,28,6,3,18,3,0.4360,-0.2878,8.8780
1,417,70,1,0,29,13,5,18,3,0.4360,-0.2878,8.8780
1,418,70,1,1,26.7054,13,4,18,3,0.4360,-0.2878,8.8780
1,419,70,1,1,35,7,3,18,3,0.4360,-0.2878,8.8780
1,420,70,1,1,28,3,2,18,3,0.4360,-0.2878,8.8780
1,421,71,0,1,35,11,4,26,7,0.1011,-0.4693,9.4426
1,422,71,0,1,31,9,7,26,7,0.1011,-0.4693,9.4426
1,423,71,0,1,29,10,5,26,7,0.1011,-0.4693,9.4426
1,424,71,0,1,32,9,5,26,7,0.1011,-0.4693,9.4426
1,425,71,0,0,30,4,1,26,7,0.1011,-0.4693,9.4426
1,426,71,1,0,28,7,4,26,7,0.1011,-0.4693,9.4426
1,427,72,0,0,25,9,4,22,4,0.3180,0.3556,11.4739
1,428,72,0,1,27,12,4,22,4,0.3180,0.3556,11.4739
1,429,72,1,0,33.0994,14,3,22,4,0.3180,0.3556,11.4739
1,430,72,1,1,26,7,3,22,4,0.3180,0.3556,11.4739
1,431,72,0,0,28.6642,11,5,22,4,0.3180,0.3556,11.4739
1,432,72,1,0,28,9,3,22,4,0.3180,0.3556,11.4739
1,433,73,0,1,33,9,5,23,6,-0.3072,-0.0296,8.6575
1,434,73,0,0,25,6,5,23,6,-0.3072,-0.0296,8.6575
1,435,73,0,0,27,8,3,23,6,-0.3072,-0.0296,8.6575
1,436,73,999,0,30.6602,9,999,23,6,-0.3072,-0.0296,8.6575
1,437,73,0,1,38,9,3,23,6,-0.3072,-0.0296,8.6575
1,438,73,1,0,28,7,4,23,6,-0.3072,-0.0296,8.6575
1,439,74,999,0,28.3455,10,999,21,3.5000,-0.2370,-0.2325,9.1144
1,440,74,1,0,23,11,4,21,3.5000,-0.2370,-0.2325,9.1144
1,441,74,1,1,30,9,4,21,3.5000,-0.2370,-0.2325,9.1144
1,442,74,0,1,31,9,3,21,3.5000,-0.2370,-0.2325,9.1144
1,443,74,0,1,31,12,3,21,3.5000,-0.2370,-0.2325,9.1144
1,444,74,1,0,26,5,3,21,3.5000,-0.2370,-0.2325,9.1144
1,445,75,999,0,27.0385,10,999,20,4,0.3385,-0.1571,8.2403
1,446,75,0,0,32,8,5,20,4,0.3385,-0.1571,8.2403
1,447,75,0,1,28,11,5,20,4,0.3385,-0.1571,8.2403
1,448,75,1,0,23,7,2,20,4,0.3385,-0.1571,8.2403
1,449,75,0,1,27,8,5,20,4,0.3385,-0.1571,8.2403
1,450,75,0,1,25,8,3,20,4,0.3385,-0.1571,8.2403
1,451,76,0,1,27,4,4,16,4,-0.1951,0.1585,10.2133
1,452,76,1,0,20,6,2,16,4,-0.1951,0.1585,10.2133
1,453,76,0,0,29.7498,13,4,16,4,-0.1951,0.1585,10.2133
1,454,76,0,1,35.7457,13,4,16,4,-0.1951,0.1585,10.2133
1,455,76,1,0,14,4,3,16,4,-0.1951,0.1585,10.2133
1,456,76,0,0,23,11,3,16,4,-0.1951,0.1585,10.2133
1,457,77,1,1,31,5,3,23,7,1.8221,-0.7279,9.3834
1,458,77,0,0,28,10,7,23,7,1.8221,-0.7279,9.3834
1,459,77,1,0,28,6,2,23,7,1.8221,-0.7279,9.3834
1,460,77,0,0,30,14,5,23,7,1.8221,-0.7279,9.3834
1,461,77,0,1,27,7,4,23,7,1.8221,-0.7279,9.3834
1,462,77,0,0,33,11,4,23,7,1.8221,-0.7279,9.3834
1,463,78,1,0,28,12,4,19,4,-0.1517,-0.2048,9.7052
1,464,78,1,1,32,10,5,19,4,-0.1517,-0.2048,9.7052
1,465,78,0,0,30,11,3,19,4,-0.1517,-0.2048,9.7052
1,466,78,0,1,27,17,7,19,4,-0.1517,-0.2048,9.7052
1,467,78,0,1,35,11,4,19,4,-0.1517,-0.2048,9.7052
1,468,78,0,1,30,14,6,19,4,-0.1517,-0.2048,9.7052
1,469,79,0,0,27,6,3,21,6,-1.0823,0.1458,8.8450
1,470,79,1,0,23,4,2,21,6,-1.0823,0.1458,8.8450
1,471,79,0,0,29,12,2,21,6,-1.0823,0.1458,8.8450
1,472,79,0,1,27,11,4,21,6,-1.0823,0.1458,8.8450
1,473,79,1,1,24,4,3,21,6,-1.0823,0.1458,8.8450
1,474,79,0,1,19,9,2,21,6,-1.0823,0.1458,8.8450
1,475,80,0,1,28,6,4,24.0511,4.4424,-1.2141,0.4141,9.0688
1,476,80,1,1,15,8,2,24.0511,4.4424,-1.2141,0.4141,9.0688
1,477,80,0,0,28,11,4,24.0511,4.4424,-1.2141,0.4141,9.0688
1,478,80,1,1,27,11,4,24.0511,4.4424,-1.2141,0.4141,9.0688
1,479,80,0,0,29,8,4,24.0511,4.4424,-1.2141,0.4141,9.0688
1,480,80,0,1,23,7,3,24.0511,4.4424,-1.2141,0.4141,9.0688
1,481,81,0,0,25,11,4,21,5.5000,0.3053,-0.3224,11.2055
1,482,81,0,0,29,12,5,21,5.5000,0.3053,-0.3224,11.2055
1,483,81,0,1,33.4779,15,7,21,5.5000,0.3053,-0.3224,11.2055
1,484,81,0,0,36,13,6,21,5.5000,0.3053,-0.3224,11.2055
1,485,81,0,1,32,10,5,21,5.5000,0.3053,-0.3224,11.2055
1,486,81,0,0,24,12,6,21,5.5000,0.3053,-0.3224,11.2055
1,487,82,1,1,31,9,4,18,3,1.1416,-0.7004,10.8770
1,488,82,0,0,31,12,4,18,3,1.1416,-0.7004,10.8770
1,489,82,0,0,27,8,6,18,3,1.1416,-0.7004,10.8770
1,490,82,0,0,25.3226,13,4,18,3,1.1416,-0.7004,10.8770
1,491,82,1,0,32.6108,16,6,18,3,1.1416,-0.7004,10.8770
1,492,82,0,0,27,13,4,18,3,1.1416,-0.7004,10.8770
1,493,83,1,0,28,7,3,17,5,-0.1335,-0.3661,8.8780
1,494,83,0,1,31,9,5,17,5,-0.1335,-0.3661,8.8780
1,495,83,0,1,28,8,4,17,5,-0.1335,-0.3661,8.8780
1,496,83,1,1,29,8,3,17,5,-0.1335,-0.3661,8.8780
1,497,83,0,0,33,11,5,17,5,-0.1335,-0.3661,8.8780
1,498,83,1,0,26,6,4,17,5,-0.1335,-0.3661,8.8780
1,499,84,1,1,31,6,3,19,3,-0.3969,0.2506,9.8355
1,500,84,0,1,28,10,4,19,3,-0.3969,0.2506,9.8355
1,501,84,1,1,35,14,4,19,3,-0.3969,0.2506,9.8355
1,502,84,0,1,26,11,4,19,3,-0.3969,0.2506,9.8355
1,503,84,0,0,28,10,3,19,3,-0.3969,0.2506,9.8355
1,504,84,1,0,28,15,4,19,3,-0.3969,0.2506,9.8355
1,505,85,0,1,28,10,6,25,3.3917,-0.3931,0.5782,10.0930
1,506,85,0,1,30,12,4,25,3.3917,-0.3931,0.5782,10.0930
1,507,85,0,0,29,12,3,25,3.3917,-0.3931,0.5782,10.0930
1,508,85,0,0,24,6,3,25,3.3917,-0.3931,0.5782,10.0930
1,509,85,0,1,34,14,7,25,3.3917,-0.3931,0.5782,10.0930
1,510,85,1,1,26,6,4,25,3.3917,-0.3931,0.5782,10.0930
1,511,86,0,0,32,9,4,21,5,1.1331,0.0728,9.5685
1,512,86,0,0,31.5627,14,4,21,5,1.1331,0.0728,9.5685
1,513,86,0,1,28,8,4,21,5,1.1331,0.0728,9.5685
1,514,86,1,1,38,9,5,21,5,1.1331,0.0728,9.5685
1,515,86,0,0,29,8,4,21,5,1.1331,0.0728,9.5685
1,516,86,1,1,31,11.6260,5,21,5,1.1331,0.0728,9.5685
1,517,87,1,0,24,8,3,24,3,-1.3809,0.4164,8.0339
1,518,87,0,1,40,13,3,24,3,-1.3809,0.4164,8.0339
1,519,87,0,0,26,9.0991,5,24,3,-1.3809,0.4164,8.0339
1,520,87,0,1,29.5703,12,5,24,3,-1.3809,0.4164,8.0339
1,521,87,0,1,28,10,6,24,3,-1.3809,0.4164,8.0339
1,522,87,1,1,22,5,2,24,3,-1.3809,0.4164,8.0339
1,523,88,0,0,29,12,3,27,5.5000,1.2812,-0.6824,10.3572
1,524,88,0,0,26.1657,13,6,27,5.5000,1.2812,-0.6824,10.3572
1,525,88,0,1,30,9,3,27,5.5000,1.2812,-0.6824,10.3572
1,526,88,0,0,27.1785,13,5,27,5.5000,1.2812,-0.6824,10.3572
1,527,88,0,1,38,14,5,27,5.5000,1.2812,-0.6824,10.3572
1,528,88,0,1,31,8,3,27,5.5000,1.2812,-0.6824,10.3572
1,529,89,1,1,28,9,3,15,4,-0.8157,0.1786,6.8930
1,530,89,0,0,26,4,2,15,4,-0.8157,0.1786,6.8930
1,531,89,1,0,30,6,4,15,4,-0.8157,0.1786,6.8930
1,532,89,1,1,25,5,3,15,4,-0.8157,0.1786,6.8930
1,533,89,1,1,26,6,3,15,4,-0.8157,0.1786,6.8930
1,534,89,0,0,28,10,3,15,4,-0.8157,0.1786,6.8930
1,535,90,0,1,30,7,5,14,5,0.6951,1.0274,9.5542
1,536,90,1,0,19,6,2,14,5,0.6951,1.0274,9.5542
1,537,90,1,1,34,14,4,14,5,0.6951,1.0274,9.5542
1,538,90,1,0,25,8,3,14,5,0.6951,1.0274,9.5542
1,539,90,1,0,18,6,2,14,5,0.6951,1.0274,9.5542
1,540,90,0,0,30,11,4,14,5,0.6951,1.0274,9.5542
1,541,91,0,1,33,14,5,24,5,-0.2064,0.0091,10.4229
1,542,91,0,1,25,10,5,24,5,-0.2064,0.0091,10.4229
1,543,91,0,1,38,13,4,24,5,-0.2064,0.0091,10.4229
1,544,91,0,1,30,11,4,24,5,-0.2064,0.0091,10.4229
1,545,91,0,1,32,11,4,24,5,-0.2064,0.0091,10.4229
1,546,91,0,1,36,12,6,24,5,-0.2064,0.0091,10.4229
1,547,92,1,0,23,10,4,19,5,-0.2435,0.3694,10.5561
1,548,92,0,0,23,9,4,19,5,-0.2435,0.3694,10.5561
1,549,92,0,0,28,13,4,19,5,-0.2435,0.3694,10.5561
1,550,92,1,0,29,11,5,19,5,-0.2435,0.3694,10.5561
1,551,92,0,1,22,2,3,19,5,-0.2435,0.3694,10.5561
1,552,92,0,0,24,13,3,19,5,-0.2435,0.3694,10.5561
1,553,93,0,1,28,9,4,23,5.5000,0.5538,0.2913,9.5163
1,554,93,999,0,29.8397,11,999,23,5.5000,0.5538,0.2913,9.5163
1,555,93,0,0,32,10,4,23,5.5000,0.5538,0.2913,9.5163
1,556,93,0,1,31.6585,11,5,23,5.5000,0.5538,0.2913,9.5163
1,557,93,1,1,34,9,4,23,5.5000,0.5538,0.2913,9.5163
1,558,93,0,1,34,13,7,23,5.5000,0.5538,0.2913,9.5163
1,559,94,1,1,33.9276,14,4,23,4,-0.3090,-0.4128,10.5786
1,560,94,0,1,21,17,6,23,4,-0.3090,-0.4128,10.5786
1,561,94,0,1,27,10,4,23,4,-0.3090,-0.4128,10.5786
1,562,94,1,0,28,12,3,23,4,-0.3090,-0.4128,10.5786
1,563,94,0,0,32,10,5,23,4,-0.3090,-0.4128,10.5786
1,564,94,0,0,31,11,4,23,4,-0.3090,-0.4128,10.5786
1,565,95,0,1,25,7,4,25,6,-0.3278,-0.6239,8.6896
1,566,95,0,1,30,14,7,25,6,-0.3278,-0.6239,8.6896
1,567,95,0,0,28,10,5,25,6,-0.3278,-0.6239,8.6896
1,568,95,0,1,31,8,4,25,6,-0.3278,-0.6239,8.6896
1,569,95,1,0,33,4,3,25,6,-0.3278,-0.6239,8.6896
1,570,95,0,1,29,9,5,25,6,-0.3278,-0.6239,8.6896
1,571,96,0,0,39,16,4,24,6.5000,-0.2565,0.3681,11.7068
1,572,96,0,1,26,7,4,24,6.5000,-0.2565,0.3681,11.7068
1,573,96,0,1,35.2006,17,6,24,6.5000,-0.2565,0.3681,11.7068
1,574,96,0,1,30,8,3,24,6.5000,-0.2565,0.3681,11.7068
1,575,96,0,1,31.7106,14,6,24,6.5000,-0.2565,0.3681,11.7068
1,576,96,1,0,26,11,2,24,6.5000,-0.2565,0.3681,11.7068
1,577,97,0,1,35.0213,11,6,21,7,0.9244,0.5852,11.0981
1,578,97,0,0,25,7,6,21,7,0.9244,0.5852,11.0981
1,579,97,0,1,31.0247,13,5,21,7,0.9244,0.5852,11.0981
1,580,97,0,0,35,13,4,21,7,0.9244,0.5852,11.0981
1,581,97,0,0,34.2210,15,5,21,7,0.9244,0.5852,11.0981
1,582,97,1,0,31,15,6,21,7,0.9244,0.5852,11.0981
1,583,98,1,1,31,8,3,16,5,0.7031,-0.0962,10.1210
1,584,98,1,0,24,7,1,16,5,0.7031,-0.0962,10.1210
1,585,98,1,0,28.4312,16,2,16,5,0.7031,-0.0962,10.1210
1,586,98,1,0,27,6,1,16,5,0.7031,-0.0962,10.1210
1,587,98,0,0,34,7,4,16,5,0.7031,-0.0962,10.1210
1,588,98,0,0,32,7,4,16,5,0.7031,-0.0962,10.1210
1,589,99,1,0,30,7,3,16,5,0.2625,0.2237,7.9967
1,590,99,0,1,25,7,3,16,5,0.2625,0.2237,7.9967
1,591,99,0,1,29,8,4,16,5,0.2625,0.2237,7.9967
1,592,99,1,1,27,9,3,16,5,0.2625,0.2237,7.9967
1,593,99,1,1,28,12,6,16,5,0.2625,0.2237,7.9967
1,594,99,0,1,28,7,4,16,5,0.2625,0.2237,7.9967
1,595,100,1,1,24,9,2,12.4379,3,-1.0361,-0.3032,9.2943
1,596,100,0,0,23,9,3,12.4379,3,-1.0361,-0.3032,9.2943
1,597,100,1,0,24,6,3,12.4379,3,-1.0361,-0.3032,9.2943
1,598,100,1,0,21,5,2,12.4379,3,-1.0361,-0.3032,9.2943
1,599,100,0,0,21,8,2,12.4379,3,-1.0361,-0.3032,9.2943
1,600,100,1,0,27,9,3,12.4379,3,-1.0361,-0.3032,9.2943
1,601,101,0,1,29,7,4,22,7,-0.2865,0.2138,8.5179
1,602,101,1,1,28,8,3,22,7,-0.2865,0.2138,8.5179
1,603,101,0,1,33,10,5,22,7,-0.2865,0.2138,8.5179
1,604,101,1,0,24,7,2,22,7,-0.2865,0.2138,8.5179
1,605,101,0,1,35,9,5,22,7,-0.2865,0.2138,8.5179
1,606,101,0,0,28,9,3,22,7,-0.2865,0.2138,8.5179
1,607,102,999,1,25,1,999,27,5.5000,0.1698,0.0735,7.9050
1,608,102,0,0,34,12,5,27,5.5000,0.1698,0.0735,7.9050
1,609,102,0,0,30,7,3,27,5.5000,0.1698,0.0735,7.9050
1,610,102,0,0,25,5,4,27,5.5000,0.1698,0.0735,7.9050
1,611,102,0,0,36,8,2,27,5.5000,0.1698,0.0735,7.9050
1,612,102,0,1,31,7,3,27,5.5000,0.1698,0.0735,7.9050
1,613,103,0,0,20,7,2,18,5.5000,0.5880,-0.0310,9.0573
1,614,103,0,0,26,4,1,18,5.5000,0.5880,-0.0310,9.0573
1,615,103,0,1,28,10,4,18,5.5000,0.5880,-0.0310,9.0573
1,616,103,0,0,28,10,4,18,5.5000,0.5880,-0.0310,9.0573
1,617,103,1,1,31,7,5,18,5.5000,0.5880,-0.0310,9.0573
1,618,103,0,0,24,9,3,18,5.5000,0.5880,-0.0310,9.0573
1,619,104,0,1,23.8690,13,5,17,4.5000,-0.3616,0.0205,9.8228
1,620,104,1,0,28,10,3,17,4.5000,-0.3616,0.0205,9.8228
1,621,104,0,1,28,9,3,17,4.5000,-0.3616,0.0205,9.8228
1,622,104,0,1,26,12,3,17,4.5000,-0.3616,0.0205,9.8228
1,623,104,1,0,23,5,3,17,4.5000,-0.3616,0.0205,9.8228
1,624,104,1,1,27,9,4,17,4.5000,-0.3616,0.0205,9.8228
1,625,105,1,0,27.3028,11,6,21,5,0.7589,0.2645,9.4609
1,626,105,1,0,28,5,4,21,5,0.7589,0.2645,9.4609
1,627,105,1,0,17,5,3,21,5,0.7589,0.2645,9.4609
1,628,105,1,1,28,10,4,21,5,0.7589,0.2645,9.4609
1,629,105,0,0,28.8383,9,4,21,5,0.7589,0.2645,9.4609
1,630,105,1,1,32,5,3,21,5,0.7589,0.2645,9.4609
2,1,1,0,1,32,11,3,18,3.5000,1.2611,0.4467,9.8366
2,2,1,1,1,33.2429,13,4,18,3.5000,1.2611,0.4467,9.8366
2,3,1,1,1,30,9,4,18,3.5000,1.2611,0.4467,9.8366
2,4,1,1,1,29,8,3,18,3.5000,1.2611,0.4467,9.8366
2,5,1,1,0,26,7,4,18,3.5000,1.2611,0.4467,9.8366
2,6,1,999,0,29.7224,10,999,18,3.5000,1.2611,0.4467,9.8366
2,7,2,0,0,38.8331,11,5,17,4,0.3063,0.8076,9.1504
2,8,2,0,1,22,9,3,17,4,0.3063,0.8076,9.1504
2,9,2,0,0,23,9.9065,2,17,4,0.3063,0.8076,9.1504
2,10,2,0,0,32,9,4,17,4,0.3063,0.8076,9.1504
2,11,2,0,1,40.7464,12,5,17,4,0.3063,0.8076,9.1504
2,12,2,1,0,36,13,4,17,4,0.3063,0.8076,9.1504
2,13,3,0,0,16,0,3,13.5011,6,0.2342,0.6130,9.1376
2,14,3,1,0,25,8,3,13.5011,6,0.2342,0.6130,9.1376
2,15,3,0,1,31,15,3,13.5011,6,0.2342,0.6130,9.1376
2,16,3,0,1,27,9,6,13.5011,6,0.2342,0.6130,9.1376
2,17,3,0,1,30,9,4,13.5011,6,0.2342,0.6130,9.1376
2,18,3,0,1,23,6.6266,3,13.5011,6,0.2342,0.6130,9.1376
2,19,4,0,0,27.6842,13,3,20,4.5000,0.4584,-0.3546,9.4971
2,20,4,1,0,26,11,5,20,4.5000,0.4584,-0.3546,9.4971
2,21,4,0,1,27,8,4,20,4.5000,0.4584,-0.3546,9.4971
2,22,4,1,1,42,10,4,20,4.5000,0.4584,-0.3546,9.4971
2,23,4,0,1,24,8,5,20,4.5000,0.4584,-0.3546,9.4971
2,24,4,0,0,37,16,6,20,4.5000,0.4584,-0.3546,9.4971
2,25,5,0,0,33,12,4,23,6.5000,1.2595,0.2648,9.4343
2,26,5,0,1,37,13,4,23,6.5000,1.2595,0.2648,9.4343
2,27,5,0,1,29,10.3416,4,23,6.5000,1.2595,0.2648,9.4343
2,28,5,0,1,32,9,5,23,6.5000,1.2595,0.2648,9.4343
2,29,5,0,0,24,6,4,23,6.5000,1.2595,0.2648,9.4343
2,30,5,1,0,31,6,3,23,6.5000,1.2595,0.2648,9.4343
2,31,6,1,0,21,2,3,18.8632,3.6175,0.9883,0.8026,9.0054
2,32,6,1,0,29,8,3,18.8632,3.6175,0.9883,0.8026,9.0054
2,33,6,0,1,34.8511,12,5,18.8632,3.6175,0.9883,0.8026,9.0054
2,34,6,0,1,25,9,5,18.8632,3.6175,0.9883,0.8026,9.0054
2,35,6,999,0,35.3282,12,999,18.8632,3.6175,0.9883,0.8026,9.0054
2,36,6,1,1,36,13.1736,5,18.8632,3.6175,0.9883,0.8026,9.0054
2,37,7,1,1,29,4,2,12,2,0.3192,0.3333,8.9080
2,38,7,0,1,26,8.8413,4,12,2,0.3192,0.3333,8.9080
2,39,7,1,0,26,6,2,12,2,0.3192,0.3333,8.9080
2,40,7,0,1,26,10,4,12,2,0.3192,0.3333,8.9080
2,41,7,1,1,31,9,4,12,2,0.3192,0.3333,8.9080
2,42,7,0,0,33,8,4,12,2,0.3192,0.3333,8.9080
2,43,8,999,0,34.3194,8,999,16,3.5000,-0.6951,0.2469,9.8126
2,44,8,0,0,26,12,5,16,3.5000,-0.6951,0.2469,9.8126
2,45,8,0,1,25,5,5,16,3.5000,-0.6951,0.2469,9.8126
2,46,8,999,1,29.0932,9,999,16,3.5000,-0.6951,0.2469,9.8126
2,47,8,0,1,29,5,3,16,3.5000,-0.6951,0.2469,9.8126
2,48,8,0,0,27,10.6992,4,16,3.5000,-0.6951,0.2469,9.8126
2,49,9,0,0,27,7,5,23,4,0.4538,0.3869,8.7956
2,50,9,0,0,28,9,5,23,4,0.4538,0.3869,8.7956
2,51,9,0,0,26,7,4,23,4,0.4538,0.3869,8.7956
2,52,9,0,1,29,12,4,23,4,0.4538,0.3869,8.7956
2,53,9,1,1,28,10,4,23,4,0.4538,0.3869,8.7956
2,54,9,0,0,25,8.1791,5,23,4,0.4538,0.3869,8.7956
2,55,10,1,1,33,8,4,24,6.5000,-0.2066,0.3383,9.0235
2,56,10,1,0,27,9,3,24,6.5000,-0.2066,0.3383,9.0235
2,57,10,0,1,29,6,4,24,6.5000,-0.2066,0.3383,9.0235
2,58,10,0,1,36,14,4,24,6.5000,-0.2066,0.3383,9.0235
2,59,10,0,0,24,9.0485,4,24,6.5000,-0.2066,0.3383,9.0235
2,60,10,0,1,22,5,3,24,6.5000,-0.2066,0.3383,9.0235
2,61,11,1,0,28,8,3,15,5,0.4968,0.7870,7.4734
2,62,11,0,1,26,7,6,15,5,0.4968,0.7870,7.4734
2,63,11,0,0,30,11,4,15,5,0.4968,0.7870,7.4734
2,64,11,0,1,28,8,4,15,5,0.4968,0.7870,7.4734
2,65,11,0,1,28,8,3,15,5,0.4968,0.7870,7.4734
2,66,11,1,0,25,5,3,15,5,0.4968,0.7870,7.4734
2,67,12,0,1,36,10,5,18,6,-0.3836,0.4803,8.4310
2,68,12,0,1,32,12.1509,3,18,6,-0.3836,0.4803,8.4310
2,69,12,0,0,30,11,4,18,6,-0.3836,0.4803,8.4310
2,70,12,0,0,30,12,7,18,6,-0.3836,0.4803,8.4310
2,71,12,1,0,34,9,3,18,6,-0.3836,0.4803,8.4310
2,72,12,999,1,24.1753,7,999,18,6,-0.3836,0.4803,8.4310
2,73,13,0,1,24,5,5,19,4.5000,-0.7117,0.3230,8.8647
2,74,13,0,1,23,2,4,19,4.5000,-0.7117,0.3230,8.8647
2,75,13,0,0,25,10,4,19,4.5000,-0.7117,0.3230,8.8647
2,76,13,1,0,27,11,4,19,4.5000,-0.7117,0.3230,8.8647
2,77,13,1,1,24,6,3,19,4.5000,-0.7117,0.3230,8.8647
2,78,13,999,1,28.6677,8,999,19,4.5000,-0.7117,0.3230,8.8647
2,79,14,1,1,24,3,2,20,5,-0.2783,0.2183,8.5090
2,80,14,0,1,30,9.5729,3,20,5,-0.2783,0.2183,8.5090
2,81,14,1,0,22,7,2,20,5,-0.2783,0.2183,8.5090
2,82,14,1,0,27,8,4,20,5,-0.2783,0.2183,8.5090
2,83,14,0,0,38,10,4,20,5,-0.2783,0.2183,8.5090
2,84,14,1,1,30,4,4,20,5,-0.2783,0.2183,8.5090
2,85,15,0,1,34,9,3,15,4.5000,-0.1879,-0.2746,8.4270
2,86,15,0,1,24,13,5,15,4.5000,-0.1879,-0.2746,8.4270
2,87,15,1,1,21,5,3,15,4.5000,-0.1879,-0.2746,8.4270
2,88,15,0,1,33,12,3,15,4.5000,-0.1879,-0.2746,8.4270
2,89,15,0,1,35,10,5,15,4.5000,-0.1879,-0.2746,8.4270
2,90,15,1,1,23,9.4832,1,15,4.5000,-0.1879,-0.2746,8.4270
2,91,16,0,1,28,9,5,24,4.5000,-0.2443,-0.7157,9.8693
2,92,16,999,1,31.0296,9,999,24,4.5000,-0.2443,-0.7157,9.8693
2,93,16,1,0,24,4,3,24,4.5000,-0.2443,-0.7157,9.8693
2,94,16,0,1,34,12,5,24,4.5000,-0.2443,-0.7157,9.8693
2,95,16,0,0,34,8,5,24,4.5000,-0.2443,-0.7157,9.8693
2,96,16,1,0,29.7145,12,6,24,4.5000,-0.2443,-0.7157,9.8693
2,97,17,1,0,29,4,3,15,5.5000,-0.4102,-0.6359,10.1430
2,98,17,999,0,31.3679,11,999,15,5.5000,-0.4102,-0.6359,10.1430
2,99,17,0,0,26,10,5,15,5.5000,-0.4102,-0.6359,10.1430
2,100,17,0,1,33,10,4,15,5.5000,-0.4102,-0.6359,10.1430
2,101,17,1,1,29,12.3725,4,15,5.5000,-0.4102,-0.6359,10.1430
